106,97
106,97
106,97
107,97
106,97
106,97
106,97
106,97
106,97
106,97
107,97
106,97
106,97
106,97
107,97
106,97
106,97
106,97
107,97
106,97
106,97
106,97
106,97
106,97
107,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
107,97
107,97
107,97
107,97
107,97
108,97
107,97
107,97
107,97
107,97
107,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,99
106,97
106,97
107,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
107,97
107,97
107,97
107,97
107,97
108,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
108,97
107,97
107,97
107,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
107,97
106,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
107,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
106,97
107,97
107,97
107,97
107,97
